Corpus Type: bow
Topic Count: 10

test_14826       0: 0.011031288537060  1: 0.009087114006357  2: 0.296597127729358  3: 0.000261173784137  4: 0.565423946660958  5: 0.038353065607001  6: 0.000261170834468  7: 0.000261143362920  8: 0.078462820081337  9: 0.000261149396405 
training_9264    0: 0.293660254918901  1: 0.276537860478847  2: 0.007692715007920  3: 0.375950863285910  4: 0.007693127226173  5: 0.007692860806205  6: 0.007693086878965  7: 0.007693372928302  8: 0.007692812045842  9: 0.007693046422933 

training_9265    0: 0.003125473355128  1: 0.003125177327384  2: 0.003125857101637  3: 0.003125242049626  4: 0.003128509058607  5: 0.003125936216092  6: 0.003125286897290  7: 0.931850821305499  8: 0.003126174078705  9: 0.043141522610032 

training_9266    0: 0.004762170759945  1: 0.004762608812955  2: 0.004762126099513  3: 0.004762441169016  4: 0.004762145535750  5: 0.004762211693517  6: 0.004762216980300  7: 0.004762447486953  8: 0.004763859999307  9: 0.957137771462745 

training_9267    0: 0.003030629552476  1: 0.003030405800934  2: 0.003030392603091  3: 0.003030412826742  4: 0.003030343428509  5: 0.003030410213846  6: 0.003030466406298  7: 0.003030428920483  8: 0.003030387432607  9: 0.972726122815015 

training_9268    0: 0.004166862127648  1: 0.004167047207451  2: 0.004166886946029  3: 0.962494947802460  4: 0.004166977273753  5: 0.004167622245089  6: 0.004166911428508  7: 0.004167259801232  8: 0.004167119942203  9: 0.004168365225628 

training_9270    0: 0.005000590029601  1: 0.005000165262926  2: 0.005000249126620  3: 0.005000428440313  4: 0.005000198375143  5: 0.005000310079099  6: 0.005000548641122  7: 0.005000203753520  8: 0.005000146831557  9: 0.954997159460100 

training_9271    0: 0.005882796791285  1: 0.005882781362450  2: 0.005884414521594  3: 0.062954581284202  4: 0.121722384277969  5: 0.005884081034168  6: 0.005883594885938  7: 0.005883395854755  8: 0.005884704237511  9: 0.774137265750128 

training_9272    0: 0.006250699600666  1: 0.006250273695959  2: 0.006251189780542  3: 0.076469326052558  4: 0.006250420315938  5: 0.006250409974006  6: 0.006251170932276  7: 0.006250491773105  8: 0.006250919361864  9: 0.873525098513086 

training_9273    0: 0.087322685249896  1: 0.002631867189542  2: 0.002631774461492  3: 0.002632046761574  4: 0.002631738613760  5: 0.032413618554300  6: 0.002631906828769  7: 0.002631761088443  8: 0.002631832834737  9: 0.861840768417487 

training_9274    0: 0.004000313346047  1: 0.004000187473916  2: 0.004000058775958  3: 0.004000330362238  4: 0.004000239308290  5: 0.004000054141748  6: 0.004000393921203  7: 0.004000022209250  8: 0.004000052026757  9: 0.963998348434593 

training_9277    0: 0.001163065861013  1: 0.614421895283477  2: 0.001163018415283  3: 0.001163235175001  4: 0.015986798402575  5: 0.228536590451710  6: 0.134076406623386  7: 0.001162944398226  8: 0.001162958229020  9: 0.001163087160311 

training_9278    0: 0.385143488172168  1: 0.004348365514895  2: 0.004347988002003  3: 0.004347967780839  4: 0.004347919008949  5: 0.004347908037770  6: 0.004348304834514  7: 0.004347945345670  8: 0.004347987992140  9: 0.580072125311054 

training_9279    0: 0.049399457310909  1: 0.463536123312335  2: 0.025157107657702  3: 0.000376061271656  4: 0.021265836114287  5: 0.226209755553751  6: 0.030111186983084  7: 0.183192484132993  8: 0.000375995986786  9: 0.000375991676499 

training_9280    0: 0.398401237141510  1: 0.002381460567071  2: 0.122601957906173  3: 0.433405942167705  4: 0.031302658686723  5: 0.002381325652761  6: 0.002381456004511  7: 0.002381135253719  8: 0.002381212509350  9: 0.002381614110476 

training_9282    0: 0.007692424871332  1: 0.007692868893857  2: 0.007692726656860  3: 0.007693384614594  4: 0.007693821848386  5: 0.007692464241205  6: 0.159537235960284  7: 0.007692454367107  8: 0.778920274939441  9: 0.007692343606932 

training_9283    0: 0.190723276441794  1: 0.248860975374461  2: 0.263655239618096  3: 0.081307690770929  4: 0.000943606455581  5: 0.000943708996040  6: 0.181864082712353  7: 0.000943566368634  8: 0.029814269034656  9: 0.000943584227457 

training_9284    0: 0.005000381532121  1: 0.005000573074874  2: 0.005000586282992  3: 0.161214883715782  4: 0.005000235876367  5: 0.005000675677143  6: 0.005000773252311  7: 0.005000195973062  8: 0.063901670004462  9: 0.739880024610887 

training_9285    0: 0.292979454828496  1: 0.045342704645398  2: 0.002222419705617  3: 0.615690856069357  4: 0.002222454208802  5: 0.002222584921792  6: 0.032652080307385  7: 0.002222527753793  8: 0.002222399131202  9: 0.002222518428157 

training_9287    0: 0.501146018464064  1: 0.005000186762452  2: 0.005000175234223  3: 0.005000657515183  4: 0.005000032839945  5: 0.005000079921844  6: 0.005000477295633  7: 0.005000160923510  8: 0.005000034782342  9: 0.458852176260803 

training_9288    0: 0.004000433116609  1: 0.004000614733346  2: 0.004000336898276  3: 0.963995337288513  4: 0.004000673845185  5: 0.004000440472803  6: 0.004000843230315  7: 0.004000506792288  8: 0.004000432708793  9: 0.004000380913873 

training_929     0: 0.002272884097096  1: 0.002273206113735  2: 0.199973286194581  3: 0.002273343229277  4: 0.002272810217989  5: 0.002273372043317  6: 0.002273055071945  7: 0.781842290461860  8: 0.002272945815498  9: 0.002272806754703 

training_9290    0: 0.001961405617905  1: 0.105518988765850  2: 0.682946967239606  3: 0.001961100497749  4: 0.001961213307323  5: 0.001961107171196  6: 0.001961079532455  7: 0.197805500658470  8: 0.001961343537667  9: 0.001961293671778 

training_9293    0: 0.001041855916055  1: 0.001041932059484  2: 0.573941464976786  3: 0.001041902235562  4: 0.268800471615382  5: 0.129673216932071  6: 0.001041821422014  7: 0.001041900613166  8: 0.021333700656393  9: 0.001041733573086 

training_9294    0: 0.001887008352527  1: 0.001887537604982  2: 0.001887490036744  3: 0.001887016416678  4: 0.001886978834626  5: 0.132177571645164  6: 0.030158125755190  7: 0.742379154113267  8: 0.083962172746168  9: 0.001886944494655 

training_9295    0: 0.000625021575657  1: 0.000625053527803  2: 0.000625098074123  3: 0.000625053584219  4: 0.087363450821928  5: 0.009315795220577  6: 0.000625080592240  7: 0.000625061384040  8: 0.898945377482365  9: 0.000625007737047 

training_9296    0: 0.000893113628159  1: 0.107990242999441  2: 0.031470621943913  3: 0.206720296456929  4: 0.000892951832049  5: 0.055423141381147  6: 0.593930709314200  7: 0.000892952371156  8: 0.000892991432588  9: 0.000892978640417 

training_9299    0: 0.003334290073103  1: 0.003333986813719  2: 0.481472425935318  3: 0.003333905883523  4: 0.003333771170194  5: 0.003333710632783  6: 0.003334123449530  7: 0.003334330746170  8: 0.491854999512151  9: 0.003334455783507 

training_93      0: 0.856259256264110  1: 0.004000465024200  2: 0.004000295215817  3: 0.055328367867271  4: 0.004000055248648  5: 0.004000086204617  6: 0.060409686684338  7: 0.004000068346325  8: 0.004000072119918  9: 0.004001647024757 

training_930     0: 0.001852159252966  1: 0.275605645333974  2: 0.609487841814026  3: 0.001852190007365  4: 0.001852399843118  5: 0.001852220078017  6: 0.053321542691148  7: 0.050471824205419  8: 0.001852113904651  9: 0.001852062869317 

training_9301    0: 0.713786734988348  1: 0.002325729846149  2: 0.002325792939558  3: 0.002325928760493  4: 0.002325647392427  5: 0.002325704190529  6: 0.002325983681707  7: 0.002325650657732  8: 0.002325723230952  9: 0.267607104312106 

training_9302    0: 0.002381532964197  1: 0.002381808368153  2: 0.002381545647988  3: 0.246924454517997  4: 0.002381166802117  5: 0.002381352087549  6: 0.580494134165533  7: 0.002381357343127  8: 0.155910520545970  9: 0.002382127557368 

training_9304    0: 0.004761909565383  1: 0.004761945404242  2: 0.004762028999883  3: 0.004761984512497  4: 0.004763450314831  5: 0.004762082214616  6: 0.004762017546095  7: 0.957140660374378  8: 0.004762008560965  9: 0.004761912507110 

training_9305    0: 0.001111219313377  1: 0.001111278449907  2: 0.001111312043236  3: 0.001111349303067  4: 0.396785323257955  5: 0.001111287676172  6: 0.001111336227259  7: 0.539975043711175  8: 0.055460688792275  9: 0.001111161225577 

training_9306    0: 0.007143056885761  1: 0.007143028972127  2: 0.007142933149653  3: 0.007143302031536  4: 0.007143035992387  5: 0.007142918075960  6: 0.007143158138516  7: 0.007142922325286  8: 0.007142891951766  9: 0.935712752477007 

training_9308    0: 0.005882450387694  1: 0.005882616870234  2: 0.005882997298646  3: 0.005882727477945  4: 0.947055145337552  5: 0.005883165716243  6: 0.005882612016655  7: 0.005883127012613  8: 0.005882773859119  9: 0.005882384023300 

training_9311    0: 0.004348252730914  1: 0.004347899877504  2: 0.004347894997636  3: 0.004347894665407  4: 0.004347865548387  5: 0.004347868827996  6: 0.004347962206173  7: 0.004347956559748  8: 0.004347849226258  9: 0.960868555359979 

training_9312    0: 0.002941827683154  1: 0.002941214638574  2: 0.002941252674072  3: 0.002941246582043  4: 0.002941189632281  5: 0.002941200165370  6: 0.002941546450647  7: 0.002941257545098  8: 0.002941193012583  9: 0.973528071616178 

training_9313    0: 0.006250211292171  1: 0.006250244493798  2: 0.006250063129526  3: 0.006250394142225  4: 0.006250094721248  5: 0.006250108122263  6: 0.006251093536357  7: 0.006250066100637  8: 0.006250068973115  9: 0.943747655488661 

training_9314    0: 0.002273001878415  1: 0.002273084057861  2: 0.054102111631264  3: 0.034649833676926  4: 0.002273115616959  5: 0.816369442088519  6: 0.002273033609975  7: 0.081240365630650  8: 0.002273038186267  9: 0.002272973623163 

training_9315    0: 0.000719515514404  1: 0.000719568489277  2: 0.023308294634258  3: 0.000719554971810  4: 0.924407710391195  5: 0.047247263065436  6: 0.000719498919276  7: 0.000719525261478  8: 0.000719599448380  9: 0.000719469304486 

training_9316    0: 0.404217758797862  1: 0.002564178958252  2: 0.002564195494062  3: 0.002564160372679  4: 0.002564132995746  5: 0.002564146881887  6: 0.002564290522031  7: 0.002564194085397  8: 0.002564127793502  9: 0.575268814098582 

training_932     0: 0.001562696644512  1: 0.695192955289032  2: 0.148007450124140  3: 0.001562836173386  4: 0.001562766337809  5: 0.001562737872718  6: 0.001562677467768  7: 0.145859974757977  8: 0.001563223498346  9: 0.001562681834313 

training_9324    0: 0.004167079281405  1: 0.004167427515345  2: 0.004166983273391  3: 0.395668705433372  4: 0.004166967805728  5: 0.062732385527205  6: 0.512429839164847  7: 0.004166704748033  8: 0.004166907633346  9: 0.004166999617329 

training_9326    0: 0.003448476968753  1: 0.003448807034791  2: 0.003448840956931  3: 0.003448512123969  4: 0.003448613679888  5: 0.968961771412021  6: 0.003448578384937  7: 0.003449144396685  8: 0.003448513968733  9: 0.003448741073291 

training_9327    0: 0.001087072418718  1: 0.033527175455102  2: 0.045692993942326  3: 0.052399276032398  4: 0.034230185076123  5: 0.001087168815047  6: 0.019360833183147  7: 0.810440968282215  8: 0.001087270780793  9: 0.001087056014131 

training_9328    0: 0.515089987375051  1: 0.000599030475365  2: 0.000598939795280  3: 0.299764643385672  4: 0.000598923832830  5: 0.049419571640540  6: 0.000598952451109  7: 0.119021415839786  8: 0.013709601828660  9: 0.000598933375707 

training_9330    0: 0.408638430486892  1: 0.001818492318767  2: 0.001818840046527  3: 0.052832313399306  4: 0.001818335198099  5: 0.001818518364455  6: 0.525798805594991  7: 0.001818443403393  8: 0.001819013345579  9: 0.001818807841992 

training_9332    0: 0.002942224164253  1: 0.002941631956801  2: 0.002941554154476  3: 0.505624978872214  4: 0.002941395752599  5: 0.112614352023838  6: 0.361169227799093  7: 0.002941428836474  8: 0.002941530063148  9: 0.002941676377103 

training_9333    0: 0.003333732151153  1: 0.003333532554563  2: 0.003333705799841  3: 0.003333476355734  4: 0.003333363537313  5: 0.003335647122253  6: 0.003333535725069  7: 0.003334046782692  8: 0.003333485192087  9: 0.969995474779296 

training_9334    0: 0.002381780731742  1: 0.002381082456582  2: 0.002381053984898  3: 0.002381059498255  4: 0.002381001660628  5: 0.002381035443496  6: 0.002381249682328  7: 0.002381025788020  8: 0.002381033534926  9: 0.978569677219124 

training_9335    0: 0.133157303656415  1: 0.004000565087707  2: 0.004000312203400  3: 0.004000360758685  4: 0.004000066450944  5: 0.004000204807605  6: 0.146004799815916  7: 0.004000084953439  8: 0.004000279741663  9: 0.692836022524227 

training_9336    0: 0.000409931129227  1: 0.000409928240600  2: 0.371101412597529  3: 0.044004384876682  4: 0.000409932489144  5: 0.213540926048886  6: 0.000409915178599  7: 0.010054015404777  8: 0.331365591499381  9: 0.028293962535174 

training_9337    0: 0.594297175028986  1: 0.001887208098973  2: 0.194251114800779  3: 0.001887177810592  4: 0.001887116684211  5: 0.001887102889619  6: 0.198241959047999  7: 0.001887019372792  8: 0.001887007556947  9: 0.001887118709103 

training_9338    0: 0.002222447498844  1: 0.002222628882029  2: 0.002222579380949  3: 0.766620206969042  4: 0.002222554641644  5: 0.002222446231734  6: 0.002223382048162  7: 0.002222500879333  8: 0.002222503498122  9: 0.215598749970142 

training_9339    0: 0.607803001845338  1: 0.002500202291918  2: 0.002500225890393  3: 0.034456110761765  4: 0.002500194556251  5: 0.030681649200137  6: 0.002500249850676  7: 0.002500221638586  8: 0.002500165457906  9: 0.312057978507029 

training_934     0: 0.100000000000000  1: 0.100000000000000  2: 0.100000000000000  3: 0.100000000000000  4: 0.100000000000000  5: 0.100000000000000  6: 0.100000000000000  7: 0.100000000000000  8: 0.100000000000000  9: 0.100000000000000 

training_9343    0: 0.003030552908247  1: 0.584295589503531  2: 0.003030749988259  3: 0.193123808354776  4: 0.003030619304258  5: 0.003030679077421  6: 0.201365958292873  7: 0.003030633545631  8: 0.003030914758813  9: 0.003030494266192 

training_9345    0: 0.087749094621959  1: 0.257260489037824  2: 0.001163295784013  3: 0.218068684732799  4: 0.001162923714354  5: 0.411612728073509  6: 0.001163158208249  7: 0.001162979713572  8: 0.001163322009760  9: 0.019493324103962 

training_9346    0: 0.006250448777888  1: 0.006250125793937  2: 0.006250047518655  3: 0.071245194158405  4: 0.006250011435862  5: 0.006250029552152  6: 0.006250137662274  7: 0.006250079074682  8: 0.006250004332153  9: 0.878753921693991 

training_9348    0: 0.001075436003690  1: 0.001075488398249  2: 0.001075505967839  3: 0.346053873795662  4: 0.645342144715098  5: 0.001075642332337  6: 0.001075393672345  7: 0.001075726149352  8: 0.001075443666517  9: 0.001075345298910 

training_9349    0: 0.002778039986884  1: 0.002778448034100  2: 0.002778137931532  3: 0.002778362267827  4: 0.385496729633983  5: 0.002778031259976  6: 0.002778319555351  7: 0.592277442132033  8: 0.002778637538784  9: 0.002777851659529 

training_9352    0: 0.443584496487384  1: 0.195974593328160  2: 0.346976917991711  3: 0.001923495403158  4: 0.001923296854592  5: 0.001923455552638  6: 0.001923551057291  7: 0.001923287252155  8: 0.001923438215885  9: 0.001923467857026 

training_9354    0: 0.006251308408503  1: 0.006250549348238  2: 0.006250406263352  3: 0.006250551489942  4: 0.088345439586040  5: 0.150059252065914  6: 0.006250236052422  7: 0.006250539989195  8: 0.006250161470253  9: 0.717841555326140 

training_9356    0: 0.002777854620058  1: 0.002778191857760  2: 0.052709986329018  3: 0.002778249023495  4: 0.439148218646210  5: 0.143489146626978  6: 0.002777937539357  7: 0.347984210722228  8: 0.002778342195166  9: 0.002777862439729 

training_9357    0: 0.007692485642461  1: 0.930766117325249  2: 0.007692392007052  3: 0.007693904191962  4: 0.007692892171806  5: 0.007692474384038  6: 0.007692485835355  7: 0.007692556150506  8: 0.007692356050895  9: 0.007692336240675 

training_9361    0: 0.002000704613524  1: 0.002000718434491  2: 0.056802165507222  3: 0.002000321474591  4: 0.002000390699161  5: 0.002000326596185  6: 0.002000474289788  7: 0.002000246277913  8: 0.927194439666721  9: 0.002000212440403 

training_9362    0: 0.003126909641552  1: 0.003126140095008  2: 0.003125533421701  3: 0.003125673930929  4: 0.225880136183414  5: 0.115595902818844  6: 0.003126044435314  7: 0.636642732822528  8: 0.003125362502748  9: 0.003125564147963 

training_9363    0: 0.001960931256190  1: 0.799204520618574  2: 0.001960905799749  3: 0.185107840871036  4: 0.001960967359655  5: 0.001961112379921  6: 0.001960944922599  7: 0.001960872794503  8: 0.001960954555993  9: 0.001960949441779 

training_9364    0: 0.004000667267122  1: 0.004000909393805  2: 0.004000684280509  3: 0.193103150098716  4: 0.004000250754396  5: 0.004000351026754  6: 0.004000503699717  7: 0.004000962467289  8: 0.004000618883259  9: 0.774891902128434 

training_9365    0: 0.004167329816478  1: 0.004167501229882  2: 0.004167229371935  3: 0.566560835371395  4: 0.004167242120692  5: 0.121308362901197  6: 0.004167245967390  7: 0.004167186843204  8: 0.004167067230526  9: 0.282959999147302 

training_9366    0: 0.004545875210050  1: 0.004545581069925  2: 0.004545512629055  3: 0.004545606150701  4: 0.004545495749841  5: 0.004545509271442  6: 0.004545618502543  7: 0.004545561081834  8: 0.004545478790517  9: 0.959089761544093 

training_9369    0: 0.073968676138081  1: 0.005882673433791  2: 0.005883378732242  3: 0.005882871979569  4: 0.005882882607959  5: 0.005883026995490  6: 0.005883093970643  7: 0.005882937961430  8: 0.005886370632057  9: 0.878964087548737 
