Corpus Type: tfidf
Topic Count: 10

test_14826        6: 0.716346760342798   1: 0.141413697284777   0: 0.089762600406294   5: 0.007512142320442   4: 0.007496317648533   8: 0.007494777518466   9: 0.007493890383417   7: 0.007493545316433   3: 0.007493239709685   2: 0.007493029069156 
training_6006     6: 0.712425679794134   0: 0.113310967638824   5: 0.041356044623554   1: 0.039232740762037   9: 0.015614655251012   7: 0.015613217969809   8: 0.015612153505238   3: 0.015612066823994   4: 0.015611290991764   2: 0.015611182639635 

training_6010     5: 0.775093885009336   4: 0.024992209680882   0: 0.024989643462291   8: 0.024989495613578   9: 0.024989436402035   1: 0.024989423461356   6: 0.024989173773380   3: 0.024989021687937   2: 0.024988914290284   7: 0.024988796618920 

training_6013     0: 0.399861630543508   5: 0.342288727918610   6: 0.032238598869369   4: 0.032234650118771   7: 0.032230074346588   8: 0.032230021792369   9: 0.032229391986509   3: 0.032229152177637   1: 0.032229093039772   2: 0.032228659206867 

training_6014     5: 0.831177836718902   6: 0.018761334961671   4: 0.018759414849199   1: 0.018758590343116   0: 0.018758508629191   9: 0.018757117650580   7: 0.018756856999552   2: 0.018756817704128   3: 0.018756795562588   8: 0.018756726581074 

training_6017     5: 0.782684108421377   4: 0.024151184720528   8: 0.024145764693638   9: 0.024145684463364   3: 0.024145611970067   0: 0.024145569946157   2: 0.024145549582992   6: 0.024145548963121   7: 0.024145505747782   1: 0.024145471490973 

training_6018     5: 0.666680109962442   1: 0.134844466311439   6: 0.024813526525429   0: 0.024812900789963   4: 0.024810058785237   7: 0.024808356226334   9: 0.024807758466006   2: 0.024807647171265   8: 0.024807628621942   3: 0.024807547139942 

training_6020     1: 0.629890474147882   6: 0.102905008224933   5: 0.101288400938298   0: 0.023704560263157   2: 0.023702461984285   4: 0.023702325981969   8: 0.023701889206923   3: 0.023701664537662   9: 0.023701618218621   7: 0.023701596496269 

training_6023     6: 0.325403476850017   9: 0.295261467379644   0: 0.202479219856450   7: 0.079928856931593   1: 0.029844320768645   8: 0.013418734908770   5: 0.013418117461871   2: 0.013415831278119   4: 0.013415260777709   3: 0.013414713787182 

training_6025     6: 0.580741665610854   0: 0.228608982553518   7: 0.071422972006421   4: 0.035054819954930   5: 0.014156729499545   3: 0.014084958724653   8: 0.013983782802313   2: 0.013982628520738   1: 0.013982212356535   9: 0.013981247970491 

training_6026     9: 0.697077242521193   1: 0.033677986594496   0: 0.033669138587693   6: 0.033663769736272   2: 0.033657299171407   5: 0.033655405722694   7: 0.033650379660909   4: 0.033650094757929   3: 0.033649686166035   8: 0.033648997081372 

training_6027     5: 0.798044126725316   0: 0.057349234643657   7: 0.018081142848814   6: 0.018080772111789   1: 0.018078477805852   9: 0.018076428072625   8: 0.018073810757724   2: 0.018072626013005   4: 0.018072166947418   3: 0.018071214073801 

training_6030     2: 0.708940354891133   7: 0.068964977635091   9: 0.056345186838940   1: 0.025003478920738   0: 0.023804174609828   6: 0.023566471428438   5: 0.023439177079582   4: 0.023326696940872   8: 0.023308962094784   3: 0.023300519560593 

training_6033     5: 0.660829678658428   0: 0.149431704848926   6: 0.023718020136389   8: 0.023717618964048   9: 0.023717484788106   3: 0.023717306129068   2: 0.023717225573296   4: 0.023717150194034   1: 0.023717076748479   7: 0.023716733959226 

training_6034     0: 0.604704257483987   6: 0.178405111554576   8: 0.067070669045117   5: 0.032036719788171   1: 0.028199167416135   7: 0.017986257801020   4: 0.017902562235793   3: 0.017901417700617   2: 0.017896979724382   9: 0.017896857250202 

training_6035     6: 0.425893284371898   2: 0.318543531252874   5: 0.135352538506933   0: 0.017177492837084   1: 0.017173088563680   4: 0.017172912746306   7: 0.017172062889019   9: 0.017172052547480   8: 0.017171703014959   3: 0.017171333269769 

training_6037     6: 0.757424751119257   0: 0.146092817990507   1: 0.012064895123871   9: 0.012062549481618   5: 0.012060473446801   2: 0.012060362987034   8: 0.012059374845725   4: 0.012058269223071   7: 0.012058258130003   3: 0.012058247652112 

training_6041     5: 0.625044961188925   1: 0.161505950929698   4: 0.026684149309249   8: 0.026681066305341   9: 0.026680755236883   3: 0.026680675395275   2: 0.026680637076250   7: 0.026680629997264   0: 0.026680629733877   6: 0.026680544827238 

training_6042     4: 0.777907467590511   6: 0.024689534058544   5: 0.024682586383775   7: 0.024676538041038   9: 0.024675938134492   0: 0.024674431338388   1: 0.024674140746852   8: 0.024673595640117   3: 0.024672906325876   2: 0.024672861740407 

training_6043     5: 0.685622390925308   9: 0.115060181193704   3: 0.024915212349736   4: 0.024914902680868   6: 0.024914610868472   0: 0.024914600661864   8: 0.024914592975701   2: 0.024914507095228   1: 0.024914506551022   7: 0.024914494698096 

training_6044     8: 0.715385730992309   5: 0.031630346938163   4: 0.031624788239505   6: 0.031624748345445   0: 0.031623627831261   9: 0.031622400163953   3: 0.031622214462929   1: 0.031622177111630   7: 0.031622100646544   2: 0.031621865268261 

training_6046     8: 0.790109598738191   2: 0.064574203865374   0: 0.018168021068759   6: 0.018167154310515   1: 0.018164502372360   5: 0.018163868954371   9: 0.018163667574189   7: 0.018163166321285   4: 0.018163036325164   3: 0.018162780469793 

training_6047     5: 0.744982829116803   0: 0.115773838390348   1: 0.044449007233263   9: 0.013673480950986   6: 0.013521790062579   4: 0.013521373833172   8: 0.013519889790158   7: 0.013519674567193   3: 0.013519099304079   2: 0.013519016751419 

training_6048     4: 0.751370794441169   5: 0.027633490093072   0: 0.027624576967023   3: 0.027624567068557   8: 0.027624538637319   9: 0.027624488680420   6: 0.027624443044650   2: 0.027624404871138   7: 0.027624364617177   1: 0.027624331579476 

training_6051     4: 0.784176880794287   5: 0.023984666819347   7: 0.023980891610890   8: 0.023979806965195   0: 0.023979730259719   3: 0.023979696030742   2: 0.023979653199249   9: 0.023979581687396   1: 0.023979548267665   6: 0.023979544365508 

training_6054     6: 0.691905776212209   2: 0.181171585352418   4: 0.015885946101713   5: 0.015876900434492   0: 0.015864334087664   1: 0.015864153827661   8: 0.015858396551678   9: 0.015857770063555   7: 0.015857627022008   3: 0.015857510346602 

training_6055     5: 0.736349671800404   2: 0.029298970643899   4: 0.029297851621045   6: 0.029297809559734   9: 0.029295831881659   8: 0.029292152077713   3: 0.029292057552456   0: 0.029291952226905   1: 0.029291853234107   7: 0.029291849402078 

training_6056     9: 0.505088718275955   6: 0.327618613627836   0: 0.020935743909736   1: 0.020916729959383   5: 0.020911436981527   4: 0.020907250386736   2: 0.020906367337236   3: 0.020905272452902   8: 0.020905119270598   7: 0.020904747798091 

training_6058     6: 0.776878826615875   0: 0.081176569705589   2: 0.039609056810946   8: 0.026440097713146   1: 0.012650154408457   7: 0.012649641427606   5: 0.012649267163518   4: 0.012648898191116   9: 0.012648897982131   3: 0.012648589981615 

training_6059     5: 0.808498429464462   6: 0.021306683554102   9: 0.021295249200532   0: 0.021279323202777   8: 0.021275375744380   1: 0.021275230198174   4: 0.021267658787626   2: 0.021267560863152   3: 0.021267428311065   7: 0.021267060673731 

training_6060     6: 0.477067490585687   9: 0.310395833118029   0: 0.106016678200751   7: 0.026861036275278   2: 0.019553174635541   1: 0.012030594798305   5: 0.012020345609087   4: 0.012018401362393   3: 0.012018332168271   8: 0.012018113246659 

training_6062     6: 0.803975167938224   1: 0.063243838807931   0: 0.032189803399677   8: 0.020867491361958   5: 0.020300259972360   7: 0.011885752425160   3: 0.011885725453616   9: 0.011885583107054   4: 0.011883260259161   2: 0.011883117274860 

training_6063     6: 0.748721689221812   7: 0.100135269396183   3: 0.045218458128625   0: 0.015135262418856   5: 0.015132863149540   1: 0.015131542628638   4: 0.015131334058625   8: 0.015131287454228   9: 0.015131271002708   2: 0.015131022540785 

training_6065     0: 0.420065851976640   5: 0.399624257682407   9: 0.043649589366628   6: 0.019534899372343   1: 0.019528792042716   8: 0.019521297209347   4: 0.019518984611146   2: 0.019518905980281   7: 0.019518842399804   3: 0.019518579358688 

training_6067     6: 0.496500427094432   9: 0.245670647219727   1: 0.110605786872056   3: 0.046558958482216   0: 0.016781372070641   5: 0.016777912906137   7: 0.016777498644406   4: 0.016776040477470   2: 0.016775730770889   8: 0.016775625462025 

training_6068     1: 0.401309866289050   9: 0.383036545024478   0: 0.026964087199799   6: 0.026963772885467   8: 0.026955890585674   5: 0.026954576400554   2: 0.026954088564227   7: 0.026953941422418   4: 0.026953787095040   3: 0.026953444533294 

training_6069     9: 0.523822455098253   1: 0.256226993289854   8: 0.027499819197637   5: 0.027497864461095   0: 0.027495838533042   6: 0.027495635303961   7: 0.027491430336926   4: 0.027490743874203   2: 0.027489757784346   3: 0.027489462120684 

training_6070     1: 0.607692133311937   0: 0.206707614552095   6: 0.023205968358666   5: 0.023204509870808   4: 0.023199194320129   2: 0.023198360790952   8: 0.023198228280143   3: 0.023198115596416   9: 0.023198104113216   7: 0.023197770805638 

training_6073     5: 0.807430263084522   4: 0.021402596371767   6: 0.021396747442569   0: 0.021396193437639   1: 0.021396059633287   8: 0.021395810345432   9: 0.021395774908648   3: 0.021395548116440   7: 0.021395525113548   2: 0.021395481546149 

training_6075     6: 0.668337461756372   5: 0.195961875911703   4: 0.016965180888182   7: 0.016964801054765   1: 0.016963003511998   0: 0.016961999011600   3: 0.016961611058095   8: 0.016961449641562   9: 0.016961423829075   2: 0.016961193336648 

training_6078     4: 0.772446274003631   5: 0.025288666130236   8: 0.025283341201499   9: 0.025283222700856   3: 0.025283165183874   2: 0.025283149426168   0: 0.025283122492756   1: 0.025283121010651   7: 0.025283024400246   6: 0.025282913450082 

training_6079     6: 0.734574005673665   0: 0.073891398978036   8: 0.066155294011762   1: 0.050072550906326   5: 0.020613390787189   7: 0.010942981342536   9: 0.010939499577970   3: 0.010938172806767   2: 0.010937612273435   4: 0.010935093642314 

training_6081     6: 0.668087769548004   0: 0.167691631930140   7: 0.049469528391145   5: 0.016394641506490   1: 0.016393853538963   9: 0.016393494639301   4: 0.016392600213840   8: 0.016392248062853   3: 0.016392172602360   2: 0.016392059566903 

training_6082     9: 0.492815040723965   1: 0.335355283950013   6: 0.021485352128815   0: 0.021481245821524   5: 0.021479807545999   8: 0.021477512153211   7: 0.021477027379015   4: 0.021476873921411   2: 0.021476303742256   3: 0.021475552633791 

training_6083     6: 0.710839587587638   0: 0.151490654368820   8: 0.039734178276275   1: 0.014167784164901   7: 0.013963132542480   5: 0.013961590083373   9: 0.013961368645049   2: 0.013960632226437   4: 0.013960539559018   3: 0.013960532546009 

training_6084     5: 0.770100810912455   9: 0.061032497251807   4: 0.021113882017624   0: 0.021108961229734   7: 0.021107844020347   8: 0.021107290878107   2: 0.021107242363025   6: 0.021107179992900   1: 0.021107167100034   3: 0.021107124233966 

training_6085     1: 0.360835848048154   9: 0.359176861027326   6: 0.133329258855089   0: 0.039310375249030   5: 0.017905314859414   4: 0.017888900426989   8: 0.017888789339293   7: 0.017888535947600   2: 0.017888323715739   3: 0.017887792531367 

training_6086     6: 0.782656959723715   9: 0.101144105781553   0: 0.041250361673471   5: 0.010908990617323   1: 0.010880233535682   4: 0.010656622063794   2: 0.010627068980108   7: 0.010626207858156   8: 0.010625115406893   3: 0.010624334359307 

training_6088     5: 0.733429227570573   4: 0.101104356186621   3: 0.020683575474740   1: 0.020683425938131   8: 0.020683332245091   0: 0.020683289685039   2: 0.020683231679957   9: 0.020683217005866   6: 0.020683173005740   7: 0.020683171208243 

training_6090     6: 0.416610150862231   3: 0.363867558152205   0: 0.122175326285816   2: 0.034525529497055   5: 0.012774947131043   1: 0.010126305959866   8: 0.009982230931628   4: 0.009980015704092   9: 0.009979467287569   7: 0.009978468188495 

training_6091     6: 0.698927898470342   0: 0.143523408155032   1: 0.074713256659990   8: 0.016779029654407   5: 0.011031795010413   9: 0.011016326285545   2: 0.011010418815116   7: 0.011004266362819   4: 0.010996942810221   3: 0.010996657776115 

training_6092     1: 0.597395869808526   9: 0.237246711583963   6: 0.041788964059141   5: 0.017667077317747   8: 0.017652758439215   0: 0.017651297955780   4: 0.017650313083242   2: 0.017649357673944   7: 0.017649070104204   3: 0.017648579974238 

training_6093     1: 0.432098220895243   7: 0.320300854107684   6: 0.105200252341697   0: 0.020346834616518   5: 0.020346024836905   9: 0.020342520266341   2: 0.020341695147595   4: 0.020341462737549   3: 0.020341107379739   8: 0.020341027670730 

training_6094     5: 0.807766593882028   4: 0.021361383603209   6: 0.021359272885679   1: 0.021359126791172   0: 0.021359057094371   3: 0.021359015542580   8: 0.021358961997090   9: 0.021358893387471   2: 0.021358854884812   7: 0.021358839931589 

training_6096     1: 0.563744399134808   0: 0.260078839611369   5: 0.043788606861819   4: 0.019008208768611   6: 0.018916787267488   9: 0.018903161117743   2: 0.018890791817540   8: 0.018890141448280   7: 0.018889589379850   3: 0.018889474592493 

training_6101     4: 0.375896247235881   6: 0.342533819531393   0: 0.129939432671914   2: 0.047146909531564   9: 0.017429011640943   5: 0.017416672086906   1: 0.017412467588874   3: 0.017408833040633   8: 0.017408648072487   7: 0.017407958599407 

training_6102     4: 0.745489688530940   5: 0.028284976281802   6: 0.028278541678280   1: 0.028278462992891   0: 0.028278266249114   9: 0.028278189120769   8: 0.028278095803919   3: 0.028278061276739   2: 0.028277890951611   7: 0.028277827113936 

training_6103     1: 0.413308780110998   5: 0.237370739245096   2: 0.166144377907904   6: 0.076876910848760   0: 0.017718739903790   8: 0.017716747570778   9: 0.017716305545233   4: 0.017716160274069   7: 0.017715942508277   3: 0.017715296085095 

training_6104     5: 0.684457566953699   0: 0.098164134059090   9: 0.081688279298172   6: 0.019387696113136   4: 0.019386449292692   1: 0.019383353399492   8: 0.019383294523921   7: 0.019383182696976   2: 0.019383033372092   3: 0.019383010290730 

training_6105     5: 0.735409815539374   4: 0.096232853057478   0: 0.021046139184115   6: 0.021045402650525   1: 0.021045325953218   3: 0.021044148997133   9: 0.021044113257717   8: 0.021044104215301   2: 0.021044076373404   7: 0.021044020771735 

training_6106     5: 0.575271228626272   7: 0.251657457794085   6: 0.021636404665064   8: 0.021635432708950   0: 0.021634070766026   1: 0.021633832791950   9: 0.021633250661019   4: 0.021633060791750   3: 0.021632691303595   2: 0.021632569891291 

training_6107     5: 0.786348238770411   4: 0.023741550789754   1: 0.023740051376733   0: 0.023739598642585   6: 0.023738659955180   8: 0.023738485754100   3: 0.023738392332205   2: 0.023738341788176   9: 0.023738341387813   7: 0.023738339203042 

training_6108     6: 0.718806933131793   0: 0.158942508232014   1: 0.040085838785374   7: 0.020838581468169   9: 0.010623800313479   8: 0.010141864934804   5: 0.010140656107813   2: 0.010139986934319   3: 0.010139938485088   4: 0.010139891607146 

training_6111     6: 0.734208593842556   0: 0.124643854102706   7: 0.017664972590122   5: 0.017647392651957   1: 0.017642136032166   2: 0.017640088233497   9: 0.017639368138650   8: 0.017638807380566   4: 0.017638394757743   3: 0.017636392270037 

training_6113     0: 0.535915700515554   5: 0.308706879865090   6: 0.033127737745725   1: 0.031301804446344   8: 0.015184761550285   7: 0.015158550947806   9: 0.015157059613416   4: 0.015149696913010   2: 0.015149679810941   3: 0.015148128591829 
