Corpus Type: tfidf
Topic Count: 10

test_14826       0: 0.089762600406294  1: 0.141413697284777  2: 0.007493029069156  3: 0.007493239709685  4: 0.007496317648533  5: 0.007512142320442  6: 0.716346760342798  7: 0.007493545316433  8: 0.007494777518466  9: 0.007493890383417 
training_955     0: 0.009680317530545  1: 0.086810229326322  2: 0.009676735991388  3: 0.009676787892348  4: 0.019809245003842  5: 0.009679155532452  6: 0.767918801824000  7: 0.067393771688284  8: 0.009677296359737  9: 0.009677658851083 

training_9550    0: 0.268489123807158  1: 0.015970859829947  2: 0.015970009399006  3: 0.015969739058797  4: 0.015971638641180  5: 0.015973493073015  6: 0.577168017164925  7: 0.015969930703170  8: 0.042547088788465  9: 0.015970099534338 

training_9551    0: 0.020122371114367  1: 0.020123180245478  2: 0.020121867570051  3: 0.020122978419253  4: 0.020123883612333  5: 0.294443914021070  6: 0.245974567744642  7: 0.020121806732553  8: 0.020121979915864  9: 0.318723450624390 

training_9554    0: 0.012384309765131  1: 0.088655384262796  2: 0.032219069508199  3: 0.012381404464470  4: 0.012381469634838  5: 0.012382191270139  6: 0.774452824913021  7: 0.012381608945141  8: 0.021816665117324  9: 0.020945072118942 

training_9556    0: 0.020391469563851  1: 0.020392284035490  2: 0.020390372996456  3: 0.020390286963947  4: 0.020393177126396  5: 0.816478129532559  6: 0.020391932585579  7: 0.020390521991950  8: 0.020391283317110  9: 0.020390541886660 

training_9557    0: 0.025288557264095  1: 0.413552628707269  2: 0.049829837466051  3: 0.025286341579009  4: 0.025287057811670  5: 0.359604373959053  6: 0.025290423461986  7: 0.025287324499323  8: 0.025286636175130  9: 0.025286819076413 

training_9558    0: 0.024112014407817  1: 0.024111830722837  2: 0.024111796876644  3: 0.024111948448735  4: 0.024115614024123  5: 0.653977159621140  6: 0.024111924442098  7: 0.153124037608625  8: 0.024111902889099  9: 0.024111770958882 

training_9559    0: 0.058011615476931  1: 0.013343574189171  2: 0.013336947497751  3: 0.013339915524786  4: 0.013336505468547  5: 0.013337208602210  6: 0.801947296776949  7: 0.013336579362349  8: 0.046673831782234  9: 0.013336525319072 

training_9560    0: 0.016150101760624  1: 0.066928535240577  2: 0.016131322415760  3: 0.016131569054796  4: 0.245836091079316  5: 0.016138103255924  6: 0.574286204994031  7: 0.016133839694369  8: 0.016131959300193  9: 0.016132273204409 

training_9561    0: 0.016589884692987  1: 0.290052026225576  2: 0.016588692712259  3: 0.016588417837333  4: 0.016590038204046  5: 0.100036662467301  6: 0.469336307341027  7: 0.016588175706390  8: 0.016588269602087  9: 0.041041525210993 

training_9562    0: 0.019273206809729  1: 0.019272648555807  2: 0.019271926688658  3: 0.019271681621419  4: 0.019276415898331  5: 0.635673700348369  6: 0.019273971864893  7: 0.019271872528624  8: 0.019280138928228  9: 0.210134436755942 

training_9563    0: 0.020762736499101  1: 0.020760914599224  2: 0.020756729566465  3: 0.020755747943441  4: 0.020757057530976  5: 0.448978673601443  6: 0.020768938136234  7: 0.020756324702061  8: 0.020767718467314  9: 0.384935158953742 

training_9565    0: 0.158948705642851  1: 0.621808549753377  2: 0.027403412209464  3: 0.027403356468112  4: 0.027403766730516  5: 0.027404546838348  6: 0.027415668204804  7: 0.027403552646235  8: 0.027404770087010  9: 0.027403671419283 

training_9566    0: 0.023618908202921  1: 0.023618881883698  2: 0.023618804738638  3: 0.023618854006387  4: 0.787424349966425  5: 0.023624399133052  6: 0.023618853248872  7: 0.023618795614987  8: 0.023619272527222  9: 0.023618880677799 

training_9570    0: 0.020788012098916  1: 0.758522445394552  2: 0.020786742515107  3: 0.020786694275101  4: 0.020787097779717  5: 0.020787940053409  6: 0.075180558123145  7: 0.020786749197346  8: 0.020786530203693  9: 0.020787230359014 

training_9572    0: 0.024057433427171  1: 0.024062666192497  2: 0.024056728308324  3: 0.024057596730453  4: 0.024061934441750  5: 0.783475675673524  6: 0.024057521403618  7: 0.024056776799873  8: 0.024056885886046  9: 0.024056781136744 

training_9573    0: 0.023637716798103  1: 0.023639496982461  2: 0.023639025625797  3: 0.023636635210936  4: 0.023639002975128  5: 0.023641405516478  6: 0.552199902247202  7: 0.023636302750489  8: 0.023637549655957  9: 0.258692962237450 

training_9576    0: 0.030627258210196  1: 0.030627263648450  2: 0.030627486592410  3: 0.030627628551506  4: 0.724336883080016  5: 0.030642488321311  6: 0.030627322411649  7: 0.030627432895989  8: 0.030628437006777  9: 0.030627799281696 

training_9577    0: 0.025306964430733  1: 0.025307290005021  2: 0.025306529274765  3: 0.025306862097920  4: 0.025307844640803  5: 0.772236815169339  6: 0.025307674986736  7: 0.025306644861069  8: 0.025306720170526  9: 0.025306654363088 

training_9578    0: 0.025561284188929  1: 0.025560936897951  2: 0.025560930791027  3: 0.025561358746012  4: 0.025562142369673  5: 0.769949813198810  6: 0.025560917188462  7: 0.025560899499763  8: 0.025560865498950  9: 0.025560851620424 

training_958     0: 0.100000000000000  1: 0.100000000000000  2: 0.100000000000000  3: 0.100000000000000  4: 0.100000000000000  5: 0.100000000000000  6: 0.100000000000000  7: 0.100000000000000  8: 0.100000000000000  9: 0.100000000000000 

training_9580    0: 0.190939114426338  1: 0.025395478517138  2: 0.025395518572221  3: 0.025396234264771  4: 0.025396948244502  5: 0.605894963201576  6: 0.025395495874401  7: 0.025395450363550  8: 0.025395410049503  9: 0.025395386486001 

training_9582    0: 0.034883814082563  1: 0.410360803339533  2: 0.009059044933487  3: 0.009063462247185  4: 0.009057663306282  5: 0.009069807345254  6: 0.473309998248924  7: 0.009057420677050  8: 0.027056064765309  9: 0.009081921054413 

training_9583    0: 0.013794570393986  1: 0.414206614388114  2: 0.020825156647397  3: 0.012286278763824  4: 0.012289087400993  5: 0.012289482406631  6: 0.426295344279859  7: 0.012520388576792  8: 0.012287570366676  9: 0.063205506775728 

training_9585    0: 0.015116742655142  1: 0.015115427451883  2: 0.015114852360857  3: 0.130660651450056  4: 0.015119753778923  5: 0.015476951273281  6: 0.730616257360783  7: 0.015222158950631  8: 0.032441699493021  9: 0.015115505225423 

training_9587    0: 0.025099648269006  1: 0.025099410462161  2: 0.025099421005935  3: 0.110791421094478  4: 0.025099821034491  5: 0.688398280153293  6: 0.025100456368710  7: 0.025112810946353  8: 0.025099365160810  9: 0.025099365504763 

training_9588    0: 0.024803059510373  1: 0.024802826302978  2: 0.024802750456159  3: 0.024804093287935  4: 0.024803226670192  5: 0.776770858125269  6: 0.024803200107037  7: 0.024802792969276  8: 0.024804516246455  9: 0.024802676324327 

training_9590    0: 0.168237174209708  1: 0.024001348719898  2: 0.144861733191164  3: 0.013291458786823  4: 0.013296694968554  5: 0.032588537862147  6: 0.439118969062962  7: 0.137941120266919  8: 0.013370808221506  9: 0.013292154710320 

training_9592    0: 0.056066177168227  1: 0.013388690332392  2: 0.031222513539487  3: 0.013378759625018  4: 0.013378976708740  5: 0.013382917998115  6: 0.819043586228649  7: 0.013380317589312  8: 0.013378921851742  9: 0.013379138958317 

training_9597    0: 0.028356180219005  1: 0.272809239860902  2: 0.028353209238464  3: 0.500364223839381  4: 0.028353351170854  5: 0.028354900699003  6: 0.028354611894155  7: 0.028351554693918  8: 0.028351214726604  9: 0.028351513657715 

training_9598    0: 0.033822166328392  1: 0.033821733336022  2: 0.033821713918876  3: 0.033821772470101  4: 0.033830923296280  5: 0.695595095282698  6: 0.033821725256614  7: 0.033821581787577  8: 0.033821766169108  9: 0.033821522154333 

training_9599    0: 0.021936955647954  1: 0.021939413295482  2: 0.021935188803580  3: 0.021934985307056  4: 0.021935753188095  5: 0.802572903423697  6: 0.021937932727828  7: 0.021935998017516  8: 0.021935218870411  9: 0.021935650718380 

training_96      0: 0.018997129246521  1: 0.642491843792374  2: 0.018995452091449  3: 0.018994898458914  4: 0.018998788919079  5: 0.019005719601261  6: 0.018997962418200  7: 0.205523992483329  8: 0.018997694399552  9: 0.018996518589322 

training_960     0: 0.460950456756571  1: 0.015889148467454  2: 0.015900963098629  3: 0.223904217172804  4: 0.015969696687215  5: 0.015896959520702  6: 0.203809237060085  7: 0.015882783254659  8: 0.015913797622312  9: 0.015882740359569 

training_9600    0: 0.276810862453194  1: 0.026299277820853  2: 0.026284810162796  3: 0.026284684985424  4: 0.026293705918792  5: 0.148514140176823  6: 0.390645954453877  7: 0.026286594182348  8: 0.026290629252302  9: 0.026289340593591 

training_9603    0: 0.016126395501783  1: 0.226413195337452  2: 0.016119816892178  3: 0.016119753090567  4: 0.016120117497473  5: 0.016121379928496  6: 0.644618525762706  7: 0.016120192899826  8: 0.016120071631783  9: 0.016120551457735 

training_9604    0: 0.012701046542438  1: 0.075038074870619  2: 0.012702109069852  3: 0.012700153314686  4: 0.012700261417721  5: 0.012701536392729  6: 0.823355527908683  7: 0.012700237602277  8: 0.012700644783043  9: 0.012700408097951 

training_9605    0: 0.019204466744550  1: 0.019205232829437  2: 0.019204204619124  3: 0.066381293420023  4: 0.075158165857199  5: 0.686312015710976  6: 0.019205213025436  7: 0.056920403880911  8: 0.019204664341234  9: 0.019204339571110 

training_9606    0: 0.023051411644375  1: 0.023049660710594  2: 0.023048913446143  3: 0.023048683480247  4: 0.023051445061262  5: 0.439880423684070  6: 0.023055124845705  7: 0.023050089937090  8: 0.375714692847465  9: 0.023049554343047 

training_9607    0: 0.415754718072945  1: 0.031561812074293  2: 0.011422960058214  3: 0.220997754219648  4: 0.028496263752119  5: 0.030371724699964  6: 0.226440860235540  7: 0.011810671622257  8: 0.011423325874166  9: 0.011719909390855 

training_9608    0: 0.125259102720001  1: 0.020552545353613  2: 0.020542069085453  3: 0.450563091998617  4: 0.020542807652166  5: 0.217906495991836  6: 0.020573799723669  7: 0.082973419955385  8: 0.020542608648971  9: 0.020544058870290 

training_9610    0: 0.024118713278517  1: 0.024118696527474  2: 0.081651179134011  3: 0.024118589209265  4: 0.725390417531270  5: 0.024125725654838  6: 0.024119934263966  7: 0.024118624334341  8: 0.024118790932492  9: 0.024119329133826 

training_9611    0: 0.024048512254875  1: 0.024048614409300  2: 0.024047796705521  3: 0.024047839460135  4: 0.783560310576017  5: 0.024053871959396  6: 0.024049100721104  7: 0.024047734193986  8: 0.024048239270569  9: 0.024047980449097 

training_9612    0: 0.024364276724005  1: 0.024364221069850  2: 0.024364071721488  3: 0.024366170180558  4: 0.327340666882817  5: 0.477743808730113  6: 0.024364397476745  7: 0.024364185735354  8: 0.024364263949698  9: 0.024363937529372 

training_9613    0: 0.024546472825432  1: 0.024546649787267  2: 0.024546491428714  3: 0.024547129055832  4: 0.024547411625840  5: 0.679765916625703  6: 0.024546585998222  7: 0.024546460713487  8: 0.024553178976754  9: 0.123853702962749 

training_9614    0: 0.028862656913395  1: 0.028863367685584  2: 0.565507212289541  3: 0.028861977872798  4: 0.028866439846299  5: 0.028873866493367  6: 0.028863195208721  7: 0.203573794664871  8: 0.028863013402053  9: 0.028864475623370 

training_9615    0: 0.050084180399574  1: 0.019552606182765  2: 0.019544357591629  3: 0.019544410742669  4: 0.099319801332201  5: 0.287262042281981  6: 0.446054323612931  7: 0.019547199110728  8: 0.019544893138434  9: 0.019546185607090 

training_9617    0: 0.012833774846469  1: 0.075512028290849  2: 0.012782784905939  3: 0.016322000854232  4: 0.012782803682395  5: 0.037309939545871  6: 0.794092633478897  7: 0.012792922012874  8: 0.012788040233799  9: 0.012783072148676 

training_9618    0: 0.096306686153001  1: 0.465652188192446  2: 0.018057170049354  3: 0.018056287472843  4: 0.018056829777355  5: 0.311640362353949  6: 0.018060290513419  7: 0.018056729565219  8: 0.018056354514587  9: 0.018057101407828 

training_9619    0: 0.023203853573622  1: 0.023212932145944  2: 0.023198102123149  3: 0.023198230850317  4: 0.599068631201390  5: 0.023203098604059  6: 0.177755042251302  7: 0.060761859881036  8: 0.023198355092534  9: 0.023199894276647 

training_9625    0: 0.020188233372209  1: 0.020188125870092  2: 0.020188288582194  3: 0.020188938162606  4: 0.020192925050755  5: 0.637054261366645  6: 0.020189974713253  7: 0.020188400780984  8: 0.020188684662451  9: 0.201432167438810 

training_9626    0: 0.157510598685274  1: 0.027571440958721  2: 0.027569860961273  3: 0.027569648842159  4: 0.027570022738017  5: 0.621924762459078  6: 0.027572779065234  7: 0.027569774565266  8: 0.027570190538012  9: 0.027570921186967 

training_9628    0: 0.095755258900461  1: 0.044784452271236  2: 0.013430749088305  3: 0.013430579052482  4: 0.013431886795280  5: 0.013432094525973  6: 0.765439874496946  7: 0.013433659204462  8: 0.013430756491735  9: 0.013430689173121 

training_963     0: 0.049881323527046  1: 0.611366432722419  2: 0.208655976888864  3: 0.018580845592934  4: 0.018589638664348  5: 0.018595680189602  6: 0.018587402642855  7: 0.018580277087068  8: 0.018580653336039  9: 0.018581769348825 

training_9634    0: 0.017196844834993  1: 0.017196433841438  2: 0.017202879643525  3: 0.017195595069912  4: 0.017199044838481  5: 0.017201097179996  6: 0.618762419620426  7: 0.243645900092833  8: 0.017197341767626  9: 0.017202443110770 

training_9635    0: 0.026116167185838  1: 0.026118678317684  2: 0.026118283471724  3: 0.026110771357250  4: 0.026111168369162  5: 0.568238629278642  6: 0.131003313135746  7: 0.026112292923801  8: 0.117956187374660  9: 0.026114508585494 

training_9637    0: 0.057860543204054  1: 0.122267488497945  2: 0.012251283503296  3: 0.012251179396566  4: 0.012252058829253  5: 0.241718657759367  6: 0.179493673011027  7: 0.012256290205277  8: 0.012262407775430  9: 0.337386417817786 

training_9638    0: 0.284568756687332  1: 0.390644127989409  2: 0.075572048527981  3: 0.020663838683623  4: 0.009751885298267  5: 0.009752072715710  6: 0.168860175669441  7: 0.009751442237494  8: 0.009750813936131  9: 0.020684838254613 

training_9639    0: 0.081580682878518  1: 0.013143723868355  2: 0.363163997216329  3: 0.013149901293377  4: 0.021721050851941  5: 0.013159165940502  6: 0.454650273018656  7: 0.013143441838574  8: 0.013142910942652  9: 0.013144852151097 

training_9640    0: 0.016440995534175  1: 0.479401485891492  2: 0.016440792354805  3: 0.016436862066191  4: 0.016437520141214  5: 0.370784420003909  6: 0.016445518709401  7: 0.016440976638171  8: 0.034733806758217  9: 0.016437621902423 

training_9641    0: 0.240208529865188  1: 0.013760171509097  2: 0.013755735461296  3: 0.013755632837125  4: 0.013756758191611  5: 0.329245988370378  6: 0.334246471274344  7: 0.013755836159554  8: 0.013755962858876  9: 0.013758913472531 

training_9642    0: 0.173424472753514  1: 0.019426058364756  2: 0.019423738900657  3: 0.019421902548484  4: 0.019422944416900  5: 0.306713130698473  6: 0.383901491505060  7: 0.019421947020609  8: 0.019421458290399  9: 0.019422855501148 

training_9644    0: 0.024805138914778  1: 0.749541128700116  2: 0.024795713265917  3: 0.024789276869154  4: 0.024829176402703  5: 0.052050289334125  6: 0.024817678118605  7: 0.024788821532664  8: 0.024793104798340  9: 0.024789672063598 

training_9647    0: 0.022207120709892  1: 0.022207004597941  2: 0.022206903181045  3: 0.022206960874257  4: 0.615410653444452  5: 0.022213548197576  6: 0.206927075296066  7: 0.022206837193128  8: 0.022207012706393  9: 0.022206883799249 

training_9650    0: 0.011523140004207  1: 0.291424681265857  2: 0.027989659165773  3: 0.011516058131583  4: 0.011522016452541  5: 0.011519586590598  6: 0.505339631217254  7: 0.011517421904608  8: 0.011518298055366  9: 0.106129507212213 

training_9652    0: 0.025431803837377  1: 0.025412096325184  2: 0.025417296923623  3: 0.025423824823308  4: 0.712722274079058  5: 0.083945738793306  6: 0.025411590716145  7: 0.025411575734689  8: 0.025412295851907  9: 0.025411502915404 

training_9654    0: 0.053177442018031  1: 0.016600345060558  2: 0.016597819989674  3: 0.016597683924959  4: 0.016597573177633  5: 0.016598322025068  6: 0.814036115714707  7: 0.016598127179157  8: 0.016598849629752  9: 0.016597721280462 

training_9656    0: 0.035914632636032  1: 0.048566164935144  2: 0.010633044475414  3: 0.010633662352273  4: 0.010633676650496  5: 0.010637772753227  6: 0.841080332775895  7: 0.010633223346997  8: 0.010633805494930  9: 0.010633684579592 

training_9657    0: 0.096722871943898  1: 0.046936951726870  2: 0.013587044340384  3: 0.013586872648725  4: 0.013588065738487  5: 0.013588399357416  6: 0.761225785747497  7: 0.013589948444699  8: 0.013587069012947  9: 0.013586991039077 

training_9661    0: 0.024125271820692  1: 0.024136033172885  2: 0.024115681390230  3: 0.024114629269981  4: 0.024115422203331  5: 0.517968893808827  6: 0.024128976401092  7: 0.024114974543387  8: 0.289064996735859  9: 0.024115120653716 

training_9667    0: 0.130306560570564  1: 0.025478087514635  2: 0.018796348320685  3: 0.010627373538272  4: 0.010350787566090  5: 0.011728733021937  6: 0.618966150819979  7: 0.015508951603128  8: 0.147877568991081  9: 0.010359438053630 

training_9668    0: 0.352994664975395  1: 0.018638928783524  2: 0.357770922842772  3: 0.018633872622769  4: 0.018634027266797  5: 0.018859420507922  6: 0.018641498874955  7: 0.018633444143636  8: 0.018633376121129  9: 0.158559843861101 
