Corpus Type: binary
Topic Count: 10

test_14826        2: 0.347172681428323   4: 0.288428204057364   9: 0.261181653614965   7: 0.078702195466954   6: 0.022405034225397   8: 0.000422052607822   5: 0.000422049132863   0: 0.000422047120247   3: 0.000422046815941   1: 0.000422035530124 
training_5400     9: 0.769203319328339   8: 0.160483676812799   0: 0.053643752121048   4: 0.002381554941796   1: 0.002381391917571   3: 0.002381330354405   5: 0.002381288016896   6: 0.002381277175127   7: 0.002381255365442   2: 0.002381153966577 

training_5402     0: 0.935703348083627   3: 0.007145756589670   5: 0.007144808559047   2: 0.007144302923186   9: 0.007144075785912   1: 0.007143828631776   6: 0.007143666332458   7: 0.007143643583275   4: 0.007143380745402   8: 0.007143188765646 

training_5404     6: 0.820724372818901   2: 0.125753385836390   1: 0.035569997598099   7: 0.002565084877021   4: 0.002564805958042   0: 0.002564501886866   3: 0.002564501344770   8: 0.002564472090505   5: 0.002564442385562   9: 0.002564435203844 

training_5407     0: 0.898067386771058   7: 0.059825840037298   1: 0.005263548147517   5: 0.005263490967243   3: 0.005263469317647   6: 0.005263292282462   4: 0.005263262350322   9: 0.005263256052624   2: 0.005263241039068   8: 0.005263213034761 

training_5408     8: 0.504816653554006   4: 0.212978740487272   9: 0.117056068174219   6: 0.113875584105788   5: 0.039365873251245   7: 0.002381723235241   2: 0.002381670878971   0: 0.002381314443633   3: 0.002381291375650   1: 0.002381080493974 

training_5409     3: 0.517515871851380   0: 0.235843918874128   5: 0.223303492450984   4: 0.003333953054699   1: 0.003333932702410   6: 0.003333902652202   7: 0.003333789457411   8: 0.003333740142974   2: 0.003333703743492   9: 0.003333695070322 

training_541      3: 0.617960082634613   0: 0.348703271406781   4: 0.004167366040283   7: 0.004167171511786   1: 0.004167151650386   5: 0.004167140653492   6: 0.004167019716593   8: 0.004166948361495   2: 0.004166946665152   9: 0.004166901359420 

training_5410     3: 0.573524656139157   0: 0.304929206543470   4: 0.101542425326683   2: 0.002858031458829   5: 0.002857914084147   7: 0.002857667395343   1: 0.002857653176719   6: 0.002857612062929   8: 0.002857424869564   9: 0.002857408943159 

training_5411     5: 0.721922870443010   7: 0.202298078889961   6: 0.059866531202684   0: 0.002273858410087   3: 0.002273271875125   1: 0.002273259081940   2: 0.002273140756078   4: 0.002273036288185   9: 0.002273031759671   8: 0.002272921293257 

training_5412     2: 0.399450498697158   4: 0.225928252463947   7: 0.186669143859598   3: 0.151527031823760   8: 0.033299341380405   6: 0.000625185697790   1: 0.000625140035841   5: 0.000625138713246   9: 0.000625134766694   0: 0.000625132561562 

training_5414     1: 0.935707999198177   3: 0.007144160445528   4: 0.007143933328122   0: 0.007143770421394   7: 0.007143638927159   9: 0.007143535788203   6: 0.007143478353428   5: 0.007143386227646   8: 0.007143087307246   2: 0.007143010003097 

training_5415     0: 0.857194982951771   4: 0.104706528425840   8: 0.004763291136196   3: 0.004762341876203   2: 0.004762201831790   7: 0.004762196441477   6: 0.004762136326915   1: 0.004762134030167   9: 0.004762100855847   5: 0.004762086123794 

training_5416     0: 0.966664695255517   1: 0.003704139700551   5: 0.003704117892889   4: 0.003704084077074   3: 0.003703931931551   2: 0.003703885623659   6: 0.003703799749847   7: 0.003703789526340   8: 0.003703786721228   9: 0.003703769521345 

training_5417     0: 0.967855957508026   3: 0.003571673957548   5: 0.003571635878145   1: 0.003571595816140   4: 0.003571570378683   6: 0.003571543100726   9: 0.003571520693197   7: 0.003571505971972   2: 0.003571503807907   8: 0.003571492887657 

training_5421     6: 0.483461265116732   3: 0.348395564482211   0: 0.148694504827920   1: 0.002778585361972   5: 0.002778510666888   4: 0.002778438250341   8: 0.002778398640421   9: 0.002778332729428   2: 0.002778208495230   7: 0.002778191428857 

training_5422     0: 0.846879006401881   6: 0.123487919800635   9: 0.003705192467097   3: 0.003704829676859   1: 0.003704014528950   2: 0.003703902677019   5: 0.003703805722478   4: 0.003703797304500   7: 0.003703772917453   8: 0.003703758503129 

training_5423     4: 0.520575194675082   0: 0.324360669314362   5: 0.137110142923459   1: 0.002565711726163   7: 0.002564959157305   3: 0.002564790667729   8: 0.002564731450513   6: 0.002564675121593   9: 0.002564571058256   2: 0.002564553905538 

training_5426     0: 0.921755467826620   5: 0.047473211135211   3: 0.003846622135078   8: 0.003846551488957   1: 0.003846523342642   4: 0.003846450606201   7: 0.003846326964483   2: 0.003846302194531   6: 0.003846294737815   9: 0.003846249568462 

training_5429     3: 0.877209314267027   0: 0.097785505853056   4: 0.003126140646867   7: 0.003126055278282   5: 0.003125651760019   2: 0.003125625078743   1: 0.003125608640343   9: 0.003125453878394   6: 0.003125349905697   8: 0.003125294691573 

training_543      1: 0.851309056026056   8: 0.123684739157857   0: 0.003127072812983   4: 0.003125824567336   9: 0.003125748131308   2: 0.003125601753875   5: 0.003125578038545   3: 0.003125556636339   6: 0.003125424349388   7: 0.003125398526315 

training_5431     0: 0.685240760979338   3: 0.149304719875836   2: 0.106307487006238   1: 0.040393146732135   4: 0.003125844350117   9: 0.003125758957435   5: 0.003125673697306   7: 0.003125642296048   6: 0.003125600129062   8: 0.003125365976485 

training_5434     6: 0.887489162901542   1: 0.012504182159304   9: 0.012501250343053   7: 0.012501177179161   8: 0.012501057963939   2: 0.012500947209229   5: 0.012500663742169   4: 0.012500628737342   3: 0.012500495345720   0: 0.012500434418542 

training_5435     3: 0.977493047333294   2: 0.002501479976384   6: 0.002501073995932   4: 0.002500984631333   8: 0.002500770978297   7: 0.002500709497306   5: 0.002500684975225   9: 0.002500587841793   1: 0.002500462232333   0: 0.002500198538103 

training_5437     0: 0.973526163020902   6: 0.002943294073426   1: 0.002941439061561   7: 0.002941350225254   4: 0.002941343400373   3: 0.002941326481654   2: 0.002941319295941   5: 0.002941292328624   9: 0.002941249036750   8: 0.002941223075515 

training_5438     0: 0.915867772102414   3: 0.053359983473215   6: 0.003846910376911   1: 0.003846658034634   4: 0.003846544310637   7: 0.003846489584964   9: 0.003846442038820   2: 0.003846439911043   5: 0.003846427497238   8: 0.003846332670125 

training_5439     6: 0.965381363978033   7: 0.003846798733351   2: 0.003846697938208   4: 0.003846630299947   8: 0.003846520280904   5: 0.003846487175942   9: 0.003846486514540   3: 0.003846440759575   1: 0.003846323629157   0: 0.003846250690342 

training_544      6: 0.308539879280744   4: 0.184676424675693   3: 0.169882414079568   5: 0.160220465131378   1: 0.101287511236475   0: 0.066089113710571   8: 0.002326092842198   2: 0.002326085606807   7: 0.002326077182178   9: 0.002325936254387 

training_5440     1: 0.839750325180933   5: 0.115798019607624   3: 0.005556824270609   4: 0.005556713742836   2: 0.005556671406619   6: 0.005556420555284   8: 0.005556327172194   9: 0.005556270907723   7: 0.005556245434372   0: 0.005556181721804 

training_5441     5: 0.487875911536098   3: 0.371010604852003   0: 0.117777115254538   2: 0.003333858604130   6: 0.003333807467963   4: 0.003333791851124   9: 0.003333766560048   1: 0.003333762217571   7: 0.003333737414866   8: 0.003333644241658 

training_5442     5: 0.686245049669994   7: 0.246466419662282   9: 0.049337480123950   3: 0.002564593721173   2: 0.002564593483871   6: 0.002564496186835   8: 0.002564384183079   0: 0.002564358935408   1: 0.002564351312291   4: 0.002564272721116 

training_5443     0: 0.719494678924479   3: 0.251928209942844   4: 0.003572508758970   6: 0.003572288796093   8: 0.003572244440166   1: 0.003572086416140   2: 0.003572074435672   7: 0.003572022648073   9: 0.003571952984009   5: 0.003571932653553 

training_5444     0: 0.924999218852377   1: 0.008333791285425   5: 0.008333446889072   3: 0.008333429624923   6: 0.008333376968913   9: 0.008333371811386   2: 0.008333345196060   7: 0.008333341083287   4: 0.008333339504380   8: 0.008333338784176 

training_5445     7: 0.539382261112803   9: 0.342617043015804   6: 0.056916576361468   3: 0.051990694184212   8: 0.001515697799991   4: 0.001515620715237   1: 0.001515614787412   2: 0.001515546531587   5: 0.001515540375621   0: 0.001515405115865 

training_5447     4: 0.786626941614668   2: 0.198556017675744   6: 0.001852307812000   7: 0.001852179935351   9: 0.001852173479372   3: 0.001852159995511   8: 0.001852153703424   5: 0.001852140306894   1: 0.001851990251084   0: 0.001851935225952 

training_545      5: 0.725691899157510   2: 0.212681866855094   6: 0.032848096123111   0: 0.021181345296953   1: 0.001266419339916   4: 0.001266160929425   9: 0.001266098006099   3: 0.001266070141417   7: 0.001266052664039   8: 0.001265991486436 

training_5451     0: 0.809367855582370   8: 0.123963326226111   1: 0.008334182181277   5: 0.008333859724953   3: 0.008333618522217   9: 0.008333569790727   6: 0.008333508789650   2: 0.008333369078455   7: 0.008333355141254   4: 0.008333354962986 

training_5452     0: 0.966664645508580   1: 0.003704225343480   5: 0.003704077450850   3: 0.003704017015332   9: 0.003703917091458   6: 0.003703858588836   4: 0.003703835702767   7: 0.003703834262801   2: 0.003703808172522   8: 0.003703780863374 

training_5453     4: 0.532593413575965   2: 0.455976173572346   9: 0.001428930480874   8: 0.001428884215067   7: 0.001428868325175   6: 0.001428795838418   3: 0.001428787323105   0: 0.001428752673395   5: 0.001428730874563   1: 0.001428663121092 

training_5454     3: 0.442414844021877   0: 0.281751572700348   4: 0.220478348735721   9: 0.040352650905562   1: 0.002500944916794   2: 0.002500402233068   8: 0.002500345136337   5: 0.002500337537686   7: 0.002500333283278   6: 0.002500220529329 

training_5455     3: 0.492504852161734   5: 0.488444046121450   6: 0.002382067756893   7: 0.002381424277625   9: 0.002381388254707   2: 0.002381345584146   1: 0.002381342510488   8: 0.002381291485258   0: 0.002381123179165   4: 0.002381118668535 

training_5456     3: 0.460629311304296   2: 0.261105484524015   6: 0.139878153263066   4: 0.128549036039508   7: 0.001639822524885   0: 0.001639738711271   9: 0.001639680129829   5: 0.001639658819248   8: 0.001639609484264   1: 0.001639505199618 

training_5458     2: 0.520164954816274   4: 0.313322816455533   7: 0.078900851396840   8: 0.070510734395695   0: 0.012752018433367   9: 0.000869767347993   3: 0.000869751753757   6: 0.000869747661587   5: 0.000869700678297   1: 0.000869657060657 

training_546      1: 0.935710687438739   0: 0.007143528551143   9: 0.007143393831180   5: 0.007143385638336   2: 0.007143258327945   8: 0.007143242609728   3: 0.007143150125239   7: 0.007143146303631   4: 0.007143132411731   6: 0.007143074762328 

training_5460     4: 0.674213325105921   0: 0.236882712547044   2: 0.011115566427302   7: 0.011113174780678   6: 0.011112924433337   3: 0.011112910855961   5: 0.011112900919742   9: 0.011112204375263   8: 0.011112201098725   1: 0.011112079456028 

training_5461     0: 0.744221235883929   9: 0.189108532110593   3: 0.008334099061184   2: 0.008333969461873   1: 0.008333969145611   4: 0.008333857303844   5: 0.008333610286254   8: 0.008333610060368   6: 0.008333561541975   7: 0.008333555144370 

training_5464     0: 0.930767100838399   1: 0.007692832142621   3: 0.007692686495835   6: 0.007692655831499   4: 0.007692566667023   5: 0.007692534303746   8: 0.007692441000994   9: 0.007692397350103   7: 0.007692395620635   2: 0.007692389749145 

training_5465     6: 0.354731192880388   5: 0.327450510803642   1: 0.217670274334643   7: 0.085145787871151   3: 0.002500718446395   9: 0.002500390549085   0: 0.002500365635190   4: 0.002500299159220   8: 0.002500232492519   2: 0.002500227827765 

training_5467     4: 0.489904810038433   8: 0.378936958566179   3: 0.084887051432169   7: 0.041052731858549   6: 0.000869834032466   2: 0.000869750306802   9: 0.000869747373063   1: 0.000869735442851   5: 0.000869717149021   0: 0.000869663800467 

training_5469     5: 0.881582372955343   0: 0.082043261691448   3: 0.004547420347176   4: 0.004547093873489   2: 0.004546886332673   9: 0.004546771234460   8: 0.004546727232417   1: 0.004546602875370   7: 0.004546601709922   6: 0.004546261747703 

training_547      5: 0.878392203726382   6: 0.053172541262186   7: 0.047219736986921   3: 0.003031215485804   0: 0.003031211971967   1: 0.003030784056054   4: 0.003030604774580   2: 0.003030592853693   9: 0.003030572200048   8: 0.003030536682364 

training_5470     0: 0.654586438291016   5: 0.298348545090707   1: 0.005884019754525   3: 0.005883413447863   6: 0.005883291501772   7: 0.005883028528522   2: 0.005882947356348   9: 0.005882892616677   4: 0.005882811456988   8: 0.005882611955583 

training_5471     8: 0.396932829134578   4: 0.280731302011387   2: 0.130729507625864   7: 0.128192125804150   9: 0.060711064555246   6: 0.000540659656992   5: 0.000540651707390   1: 0.000540627924666   3: 0.000540626164226   0: 0.000540605415500 

training_5472     2: 0.484592561048911   4: 0.446028706646508   9: 0.037662155128720   1: 0.023606597955272   3: 0.001351812929740   0: 0.001351674969166   7: 0.001351667563497   5: 0.001351645452106   6: 0.001351594191890   8: 0.001351584114189 

training_5473     3: 0.316729295470138   6: 0.298738011135002   4: 0.144793612554140   2: 0.097610463218411   7: 0.095878925315682   8: 0.021090572824794   5: 0.012658219661294   0: 0.011495666002941   9: 0.000502620851804   1: 0.000502612965794 

training_5474     4: 0.460225300196274   7: 0.317956684926096   0: 0.175249379852391   6: 0.034566145609366   3: 0.002000664055562   1: 0.002000466579900   5: 0.002000433834625   2: 0.002000411998664   9: 0.002000312263652   8: 0.002000200683470 

training_5475     0: 0.959085127987749   3: 0.004546591051827   5: 0.004546548431686   2: 0.004546135042531   6: 0.004546130837228   7: 0.004546027824804   1: 0.004545940614529   9: 0.004545937873396   8: 0.004545797487950   4: 0.004545762848300 

training_5476     2: 0.899982832803018   9: 0.011115546631715   4: 0.011113468568561   7: 0.011113336402916   3: 0.011113018165600   6: 0.011113013334700   5: 0.011112812545673   8: 0.011112782901794   1: 0.011111768043355   0: 0.011111420602669 

training_5477     9: 0.487190036913627   5: 0.339104986187109   1: 0.143262508965084   3: 0.004349643997445   4: 0.004349422290042   6: 0.004349118780805   0: 0.004348731744673   7: 0.004348603663219   2: 0.004348477703578   8: 0.004348469754418 

training_548      1: 0.847727222852127   2: 0.098934077816953   5: 0.006668410613048   0: 0.006667625696870   3: 0.006667426250813   9: 0.006667364056191   6: 0.006667281559172   7: 0.006666983237699   4: 0.006666808316452   8: 0.006666799600677 

training_5481     8: 0.500596978465439   9: 0.385369097407114   6: 0.097752007629425   2: 0.002326146106006   3: 0.002326074184271   5: 0.002326039586075   7: 0.002325989452435   4: 0.002325939301123   1: 0.002325900601936   0: 0.002325827266175 

training_5483     0: 0.924997935459116   1: 0.008333996550877   3: 0.008333736405564   5: 0.008333686081764   4: 0.008333476384043   6: 0.008333474449573   9: 0.008333461788439   8: 0.008333415448934   7: 0.008333414629373   2: 0.008333402802318 

training_5485     4: 0.758576116377291   3: 0.178921594219801   6: 0.049536739655323   0: 0.001852357149049   2: 0.001852289742833   8: 0.001852268584322   7: 0.001852215142873   1: 0.001852201928944   9: 0.001852113764010   5: 0.001852103435553 

training_5487     7: 0.507848572726282   9: 0.270109124941612   8: 0.135915550795463   3: 0.069907070422371   5: 0.002703480457429   1: 0.002703444220174   4: 0.002703383159826   6: 0.002703207347385   2: 0.002703180444110   0: 0.002702985485347 

training_5490     2: 0.686916498335626   4: 0.224188464064465   5: 0.011112451664116   3: 0.011112224066776   7: 0.011111988282835   6: 0.011111892702296   8: 0.011111718468580   1: 0.011111690691045   9: 0.011111670087080   0: 0.011111401637182 
