Corpus Type: binary
Topic Count: 10

test_14826       0: 0.000422047120247  1: 0.000422035530124  2: 0.347172681428323  3: 0.000422046815941  4: 0.288428204057364  5: 0.000422049132863  6: 0.022405034225397  7: 0.078702195466954  8: 0.000422052607822  9: 0.261181653614965 
training_9761    0: 0.001010254780698  1: 0.001010211839942  2: 0.001010385243229  3: 0.251646803718134  4: 0.669120624668029  5: 0.025769950576671  6: 0.001010329584139  7: 0.001010364018394  8: 0.001010225880958  9: 0.047400849689806 

training_9763    0: 0.014689241666387  1: 0.001020524521355  2: 0.321558216701772  3: 0.019623812084104  4: 0.620571616036077  5: 0.001020546965667  6: 0.018454122255054  7: 0.001020753132054  8: 0.001020590258190  9: 0.001020576379340 

training_9764    0: 0.000500105120238  1: 0.000500086643408  2: 0.666741013496045  3: 0.008550299557241  4: 0.077401826675284  5: 0.007679870812910  6: 0.000500099457043  7: 0.237126519207546  8: 0.000500091883880  9: 0.000500087146404 

training_9767    0: 0.399958599024284  1: 0.011111468683878  2: 0.011113303189164  3: 0.011113112468259  4: 0.511139708086280  5: 0.011111618430641  6: 0.011111728489979  7: 0.011115515345298  8: 0.011112327821529  9: 0.011112618460687 

training_9768    0: 0.338542582587177  1: 0.010000427506605  2: 0.010002205335106  3: 0.010001172103100  4: 0.010003406906671  5: 0.010000473895480  6: 0.010000554186556  7: 0.581446684702309  8: 0.010001463280003  9: 0.010001029496993 

training_9769    0: 0.001123782663834  1: 0.001123738421297  2: 0.117598474810002  3: 0.001123876789427  4: 0.873411169200543  5: 0.001123811740274  6: 0.001123790563849  7: 0.001123801438234  8: 0.001123767430452  9: 0.001123786942088 

training_977     0: 0.023700580205929  1: 0.001075415500005  2: 0.142929423439600  3: 0.001075427220657  4: 0.207799706852853  5: 0.001075414971032  6: 0.001075474122357  7: 0.391053547114335  8: 0.229139520367670  9: 0.001075490205562 

training_9770    0: 0.001408581822153  1: 0.001408610175760  2: 0.001408852329523  3: 0.001408631010525  4: 0.906576103417093  5: 0.001408561507709  6: 0.001408578823796  7: 0.001408812733712  8: 0.082154723803208  9: 0.001408544376522 

training_9771    0: 0.074340762547409  1: 0.001388984468211  2: 0.001389315974357  3: 0.432370391171805  4: 0.455587658604907  5: 0.001389504622718  6: 0.001389345599541  7: 0.001389215123492  8: 0.029365511311776  9: 0.001389310575784 

training_9772    0: 0.010002464057287  1: 0.120277276481225  2: 0.010000470419782  3: 0.010001317081883  4: 0.799711760904103  5: 0.010001022398881  6: 0.010000332071761  7: 0.010001216881618  8: 0.010003304215161  9: 0.010000835488299 

training_9773    0: 0.009092773131726  1: 0.009096003948625  2: 0.009091450866463  3: 0.009092113367289  4: 0.918167857356266  5: 0.009091544192219  6: 0.009091251654752  7: 0.009092123919736  8: 0.009093455865394  9: 0.009091425697531 

training_9777    0: 0.002222384126072  1: 0.002222326400635  2: 0.979997044064703  3: 0.002222564272147  4: 0.002222957622358  5: 0.002222421416841  6: 0.002222532615401  7: 0.002222599039554  8: 0.002222626034608  9: 0.002222544407679 

training_9779    0: 0.002000266418580  1: 0.002000257659398  2: 0.039226193693493  3: 0.497319122754028  4: 0.029014666924127  5: 0.175423278193510  6: 0.002000327781367  7: 0.200975219102017  8: 0.050040266313326  9: 0.002000401160155 

training_978     0: 0.055470999658956  1: 0.002325909806530  2: 0.002325977217276  3: 0.413894395069174  4: 0.002325938201219  5: 0.473207843261201  6: 0.002325968953897  7: 0.002326050248239  8: 0.002325928632417  9: 0.043470988951091 

training_9781    0: 0.006250871004375  1: 0.006250148334349  2: 0.006250756950118  3: 0.006250600565902  4: 0.006251105495038  5: 0.006250239595903  6: 0.006250458784155  7: 0.943745291789763  8: 0.006250247569169  9: 0.006250279911229 

training_9782    0: 0.000952466292458  1: 0.020519474427281  2: 0.028933453461966  3: 0.000952529001431  4: 0.693270110560476  5: 0.000952484081907  6: 0.000952488374174  7: 0.000952619108939  8: 0.251561875918953  9: 0.000952498772415 

training_9783    0: 0.002703299289535  1: 0.002703043037285  2: 0.171427235823757  3: 0.002703663775488  4: 0.059989587410454  5: 0.002703147388654  6: 0.002703207660371  7: 0.749660707559666  8: 0.002702969937893  9: 0.002703138116896 

training_9784    0: 0.000546522046799  1: 0.000546517777464  2: 0.332891079526203  3: 0.000546523533030  4: 0.394696329610568  5: 0.000546516276867  6: 0.047805040878644  7: 0.197328039045591  8: 0.016324886751759  9: 0.008768544553075 

training_9787    0: 0.094486886082941  1: 0.005264255106892  2: 0.863401991011859  3: 0.005264003640451  4: 0.005264674942259  5: 0.005263594725648  6: 0.005263692872848  7: 0.005263936599215  8: 0.005263551052096  9: 0.005263413965791 

training_9792    0: 0.024877738118826  1: 0.001923291322310  2: 0.467948581713879  3: 0.001923460890749  4: 0.314613051293417  5: 0.001923479713142  6: 0.001923347171802  7: 0.156797878944396  8: 0.026145879595684  9: 0.001923291235795 

training_9793    0: 0.000680338599919  1: 0.000680330246881  2: 0.135515324181908  3: 0.000680422896085  4: 0.835282079226460  5: 0.000680429075550  6: 0.000680390985514  7: 0.000680445106538  8: 0.000680404487691  9: 0.024439835193453 

training_9795    0: 0.001031090696095  1: 0.001031052841131  2: 0.585339070936349  3: 0.052059255141641  4: 0.001031195337221  5: 0.001031166165874  6: 0.001031162443737  7: 0.108140078658975  8: 0.001031075017768  9: 0.248274852761208 

training_9797    0: 0.001123676957799  1: 0.001123658958452  2: 0.956661427617820  3: 0.001123684661357  4: 0.001123751955474  5: 0.001123706751992  6: 0.020556131252799  7: 0.001123769127204  8: 0.014916447953314  9: 0.001123744763790 

training_9799    0: 0.001449474479841  1: 0.001449471919142  2: 0.537301558354768  3: 0.001449561135011  4: 0.001449796941119  5: 0.001449550316668  6: 0.137051265216268  7: 0.315500221847270  8: 0.001449572823290  9: 0.001449526966623 

training_98      0: 0.886276978879424  1: 0.005882924251871  2: 0.005882415200866  3: 0.005882614831790  4: 0.005882561320754  5: 0.005882535577497  6: 0.005882458733646  7: 0.005882487149959  8: 0.005882419031082  9: 0.066662605023111 

training_9801    0: 0.002272874016551  1: 0.002273615271273  2: 0.002273313346272  3: 0.002272858685772  4: 0.002272899015500  5: 0.002272892044128  6: 0.002272908911843  7: 0.002272930340935  8: 0.002272945726192  9: 0.979542762641535 

training_9804    0: 0.001667253254787  1: 0.001667098565438  2: 0.427176469151727  3: 0.499772768072651  4: 0.061380936184137  5: 0.001667169782188  6: 0.001667138725102  7: 0.001667015899337  8: 0.001667204050148  9: 0.001666946314485 

training_9805    0: 0.011116581580811  1: 0.011111613374425  2: 0.011112773944664  3: 0.011112530024011  4: 0.899987345723187  5: 0.011112025724996  6: 0.011111569957848  7: 0.011111898079545  8: 0.011111900804024  9: 0.011111760786488 

training_9807    0: 0.853010070025783  1: 0.110625375815643  2: 0.004545540281543  3: 0.004545671502277  4: 0.004545564135837  5: 0.004545609731889  6: 0.004545584204153  7: 0.004545542688042  8: 0.004545506478440  9: 0.004545535136394 

training_9809    0: 0.004001825978476  1: 0.176861838019993  2: 0.004000331524821  3: 0.402325010943897  4: 0.004000466329033  5: 0.337298823944133  6: 0.004000538315486  7: 0.004001206343004  8: 0.004000263483435  9: 0.059509695117724 

training_981     0: 0.619034592291056  1: 0.220961543742059  2: 0.020000312634221  3: 0.020000945092098  4: 0.020000297600797  5: 0.020000849749363  6: 0.020000610688907  7: 0.020000291804412  8: 0.020000228657921  9: 0.020000327739167 

training_9810    0: 0.862425655363414  1: 0.004546085386099  2: 0.004545517827432  3: 0.004545680264950  4: 0.004545558159363  5: 0.004545587443643  6: 0.101209317288613  7: 0.004545548063464  8: 0.004545513206133  9: 0.004545536996889 

training_9812    0: 0.004348660791798  1: 0.004348997260688  2: 0.004348536639280  3: 0.004348404284097  4: 0.960864185647141  5: 0.004348301597692  6: 0.004348191784291  7: 0.004348213372311  8: 0.004348293231724  9: 0.004348215390978 

training_9814    0: 0.004000769372380  1: 0.004000608980833  2: 0.004000691135630  3: 0.485042319708095  4: 0.072622495871393  5: 0.279064891741827  6: 0.004001463129280  7: 0.004000583028188  8: 0.139265800847995  9: 0.004000376184379 

training_9815    0: 0.899990189013817  1: 0.011112527369136  2: 0.011111976963309  3: 0.011112374805143  4: 0.011111914033023  5: 0.011112377431823  6: 0.011111605952249  7: 0.011111867862715  8: 0.011112122393342  9: 0.011113044175443 

training_9816    0: 0.003031445760461  1: 0.003030507845260  2: 0.972722613667541  3: 0.003030792103984  4: 0.003031061725992  5: 0.003030635372339  6: 0.003030809224768  7: 0.003030837059553  8: 0.003030600257205  9: 0.003030696982897 

training_9818    0: 0.973526932137113  1: 0.002941570935150  2: 0.002941535217503  3: 0.002941525444549  4: 0.002941471601216  5: 0.002941351119455  6: 0.002941495329692  7: 0.002941420411727  8: 0.002941325506907  9: 0.002941372296689 

training_982     0: 0.001492790183461  1: 0.001492742363522  2: 0.062929512911458  3: 0.457501869450574  4: 0.278327568371655  5: 0.001492966226670  6: 0.091772190841198  7: 0.102004356563876  8: 0.001493010744434  9: 0.001492992343151 

training_9821    0: 0.001754572837110  1: 0.001754616722464  2: 0.001754701167238  3: 0.001754623302007  4: 0.885940781771885  5: 0.001754466615075  6: 0.001754517742836  7: 0.001754801283855  8: 0.100022410722244  9: 0.001754507835286 

training_9822    0: 0.001961019006337  1: 0.001961096101953  2: 0.601616453042367  3: 0.001961271486290  4: 0.320603105470119  5: 0.001961101750573  6: 0.001961145918826  7: 0.064052750373633  8: 0.001961031588074  9: 0.001961025261828 

training_9823    0: 0.012500119052501  1: 0.012500393256302  2: 0.012500335373027  3: 0.887484202759925  4: 0.012500017878864  5: 0.012502958041168  6: 0.012503283749058  7: 0.012500154433869  8: 0.012506612246837  9: 0.012501923208448 

training_9824    0: 0.010008039357382  1: 0.010002292976042  2: 0.010001816906131  3: 0.010001387857796  4: 0.909981098856424  5: 0.010001491738109  6: 0.010000896113491  7: 0.010000986761634  8: 0.010001102881051  9: 0.010000886551939 

training_9825    0: 0.947052770175232  1: 0.005883502479406  2: 0.005882799695749  3: 0.005883389476091  4: 0.005882948656164  5: 0.005883659062334  6: 0.005882909027042  7: 0.005882741658670  8: 0.005882607934136  9: 0.005882671835176 

training_9827    0: 0.006670923222764  1: 0.939994417976401  2: 0.006666693231001  3: 0.006667344028492  4: 0.006666693129142  5: 0.006666846645832  6: 0.006666941665293  7: 0.006666699729415  8: 0.006666697309499  9: 0.006666743062161 

training_9829    0: 0.004000313458974  1: 0.004000567028330  2: 0.004001407079803  3: 0.004000444655812  4: 0.914732618232299  5: 0.004000346691812  6: 0.004000932924429  7: 0.004000432657918  8: 0.053262673648606  9: 0.004000263622018 

training_983     0: 0.227749422167318  1: 0.000943560661880  2: 0.073375179870954  3: 0.563102257196953  4: 0.000943569444212  5: 0.039976056697668  6: 0.051978122879688  7: 0.000943602155990  8: 0.000943845692133  9: 0.040044383233204 

training_9833    0: 0.001724341919634  1: 0.001724590653312  2: 0.001724390414737  3: 0.946494428528402  4: 0.001724379530568  5: 0.001724711472606  6: 0.001724532169825  7: 0.001724400760429  8: 0.039709672305758  9: 0.001724552244729 

training_9834    0: 0.003448894479760  1: 0.098580563398467  2: 0.003448767029596  3: 0.003449020743104  4: 0.873828188436256  5: 0.003448960305965  6: 0.003448996833227  7: 0.003448768690368  8: 0.003448901847726  9: 0.003448938235531 

training_9836    0: 0.002703144510670  1: 0.002703374038873  2: 0.002703396940405  3: 0.002703358073081  4: 0.846738452055034  5: 0.002702989336674  6: 0.094549685289891  7: 0.002703090876991  8: 0.039789590423767  9: 0.002702918454615 

training_9837    0: 0.849985808163907  1: 0.016668473002142  2: 0.016667017275745  3: 0.016669577763762  4: 0.016669940300694  5: 0.016668265749962  6: 0.016667837801951  7: 0.016667126469113  8: 0.016667182550869  9: 0.016668770921854 

training_9839    0: 0.969997787117669  1: 0.003333481072871  2: 0.003333609011979  3: 0.003333757621743  4: 0.003333696520422  5: 0.003333561549559  6: 0.003333557883331  7: 0.003333591743920  8: 0.003333462389936  9: 0.003333495088569 

training_984     0: 0.003031258346687  1: 0.003030705266190  2: 0.003030852816184  3: 0.787285142295369  4: 0.003030817884131  5: 0.188468172219850  6: 0.003030938506678  7: 0.003030746354834  8: 0.003030609993381  9: 0.003030756316694 

training_9841    0: 0.001205057194920  1: 0.001205179092186  2: 0.572831811472505  3: 0.001205110128968  4: 0.243678566620899  5: 0.001205004528289  6: 0.001205060864981  7: 0.081840506439814  8: 0.094418702958145  9: 0.001205000699292 

training_9844    0: 0.207134218844485  1: 0.003226197630552  2: 0.003226289785123  3: 0.003226876957076  4: 0.003226275685616  5: 0.680249432913093  6: 0.003226388483251  7: 0.090031453556153  8: 0.003226042224146  9: 0.003226823920503 

training_9847    0: 0.002083717700643  1: 0.002083504583163  2: 0.381985849660971  3: 0.002083808578284  4: 0.002083960435443  5: 0.002084155278152  6: 0.317392017402791  7: 0.286035254797251  8: 0.002083784373173  9: 0.002083947190128 

training_9848    0: 0.000448485371523  1: 0.000448525297418  2: 0.457339916377312  3: 0.000448490404174  4: 0.326147826700973  5: 0.000448479020924  6: 0.053192686075615  7: 0.123816769525527  8: 0.016094665408013  9: 0.021614155818523 

training_9849    0: 0.002000102767890  1: 0.002000373686343  2: 0.150769014824507  3: 0.002000265688053  4: 0.640100238487844  5: 0.002000313298888  6: 0.002000377733131  7: 0.002000388411303  8: 0.002000614523051  9: 0.195128310578989 

training_985     0: 0.016667876331938  1: 0.016668210836639  2: 0.849972938286857  3: 0.016669979087184  4: 0.016668743040156  5: 0.016673751457767  6: 0.016668612408452  7: 0.016669271139826  8: 0.016669308278163  9: 0.016671309133018 

training_9850    0: 0.003704285866215  1: 0.003704292980303  2: 0.003704789815358  3: 0.667547648078469  4: 0.003704372181894  5: 0.003704950253948  6: 0.003704677641430  7: 0.302815911674248  8: 0.003704297738841  9: 0.003704773769291 

training_9851    0: 0.008333671162123  1: 0.008333530673678  2: 0.924995490265087  3: 0.008333561013613  4: 0.008334216326346  5: 0.008333545202945  6: 0.008333999730431  7: 0.008334345688757  8: 0.008333785397259  9: 0.008333854539761 

training_9852    0: 0.012500057097033  1: 0.012500108512543  2: 0.887494746037348  3: 0.012500136848485  4: 0.012500513862780  5: 0.012500425739158  6: 0.012500258636145  7: 0.012501331677447  8: 0.012501963896213  9: 0.012500457692847 

training_9853    0: 0.001428765037757  1: 0.001428762762517  2: 0.555062217067197  3: 0.001428849411341  4: 0.001429079814786  5: 0.001428838906076  6: 0.132691851123474  7: 0.302243954656592  8: 0.001428863995637  9: 0.001428817224624 

training_9855    0: 0.004000488142774  1: 0.004000224850659  2: 0.004000438209066  3: 0.004000786067989  4: 0.004000672567968  5: 0.004000594761284  6: 0.004000418178593  7: 0.963995867207820  8: 0.004000254479554  9: 0.004000255534292 

training_9857    0: 0.009091059743796  1: 0.009091527829036  2: 0.918171967166956  3: 0.009091719528282  4: 0.009092849290569  5: 0.009091875036080  6: 0.009092104386540  7: 0.009093436998489  8: 0.009091724986821  9: 0.009091735033431 

training_9858    0: 0.088784493575226  1: 0.003572252011947  2: 0.003571700235740  3: 0.003572212664214  4: 0.003571588139545  5: 0.708916437487820  6: 0.003572087517263  7: 0.003571864089592  8: 0.003571783906030  9: 0.177295580372622 

training_986     0: 0.831096746532391  1: 0.132537848034146  2: 0.004545699159306  3: 0.004545798220339  4: 0.004545654502880  5: 0.004545888155398  6: 0.004545666604538  7: 0.004545609097710  8: 0.004545538597744  9: 0.004545551095548 

training_9860    0: 0.780896663770321  1: 0.005557249086440  2: 0.005556098202286  3: 0.174651640028802  4: 0.005557302298934  5: 0.005556574675430  6: 0.005556208011038  7: 0.005556331071859  8: 0.005555999292175  9: 0.005555933562715 

training_9861    0: 0.257884357270534  1: 0.001613354963196  2: 0.001613558456031  3: 0.586443544572406  4: 0.144379059581975  5: 0.001613315967408  6: 0.001613151982618  7: 0.001613285400022  8: 0.001613176330364  9: 0.001613195475447 

training_9862    0: 0.012500312502662  1: 0.012500585197424  2: 0.012504862363943  3: 0.012501780320327  4: 0.012501527991177  5: 0.012503288114959  6: 0.012501611904782  7: 0.887484262897503  8: 0.012500742949641  9: 0.012501025757583 

training_9864    0: 0.001020486910604  1: 0.001020514097759  2: 0.860238205832066  3: 0.001020612023211  4: 0.001020641483535  5: 0.001020544429339  6: 0.033994215185461  7: 0.098623436149188  8: 0.001020641588889  9: 0.001020702299949 

training_9865    0: 0.003571539299716  1: 0.003571696139540  2: 0.003572201740336  3: 0.003572152493797  4: 0.967850715129374  5: 0.003572787265113  6: 0.003572260874523  7: 0.003572397773305  8: 0.003572058464907  9: 0.003572190819389 

training_9866    0: 0.001176835662369  1: 0.001176619554639  2: 0.001176890214975  3: 0.001176787104946  4: 0.480756420545643  5: 0.046444073118669  6: 0.133775487280692  7: 0.286294038913954  8: 0.001176738737742  9: 0.046846108866370 
